title,source,date,time,category,sub-category,content,url
,fimela.com,14 Sep 2019,07:00 WIB,,-,,https://www.fimela.com/news-entertainment/read/4059312/gamaliel-tampil-perdana-tanpa-gac
Pretty Boys Jadi Film Terakhir Vincent,fimela.com,19 Sep 2019,06:45 WIB,News & Entertainment,-," , menjadi salah satu pemain yang ikut bermain di film Pretty Boys. Meski kembali bermain film, namun menurutnya film garapan Tompi itu akan menjadi yang terakhir baginya.,Sempat jadi aktor, Vincent merasa jika film bukanlah dunianya, dan ia lebih memilih untuk berada di belakang layar dengan rumah produksi yang baru didirikannya.,""Ya yaudah, menurut saya. Saya bukan di sini dunianya, Lebih ke kemampuan sih. Kita ngelihat masih banyak aktor-aktor lain. Kita bukan aktor soalnya,"" ujar Vincent di kawasan Kuningan, Jakarta Selatan, Senin (16/9/2019).,Vincent menambahkan dirinya ingin kembali bermain musik dan fokus pada dunianya itu. Seperti diketahui, Vincent merupakan mantan bassist Clubeighties.,""So far sih kayanya saya ya udahlah. Nggak, saya ingin kembali bermusik,"" kata pria bernama asli , Ryan Rompies itu.,Di tempat yang sama, Desta mengatakan Vincent memang lebih berbakat di belakang panggung dan memiliki kemampuan untuk menjadi produser dibanding menjadi aktor. ""Dia bisa di belakang panggung, karena memang Vincent orangnya gitu. Kalau sudah punya kemauan emang harus,"" ungkap Desta.,Film Pretty Boys mengisahkan dua orang sahabat Rahmat (Deddy Mahendra Desta) dan Anugerah (Vincent Rompies) yang bercita-cita untuk menjadi terkenal dan masuk TV. Film tersebut akan tayang pada 19 September 2019 mendatang.",https://www.fimela.com/news-entertainment/read/4065911/pretty-boys-jadi-film-terakhir-vincent
"Yeonjun TXT Ulang Tahun, Ini Fakta yang Perlu Kamu Tahu Tentangnya",fimela.com,13 Sep 2019,12:08 WIB,News & Entertainment,-," ,merayakan ulang tahunnya yang ke-20 pada hari ini, Jumat 13 September 2019. Para penggemar beramai-ramai mengucapkan selamat untuk idola mereka tersebut.,Ramainya ucapan selamat membuat nama Yeonjun sempat jadi trending topic di Twitter. Beberapa member juga tak ketinggalan memberi selamat untuk rekannya ini.,Melihat reaksi fans dan rekan member, Yeonjun mengucapkan terima kasih lewat social media. ""Aku sangat berterima kasih pada para member yang telah memberi pesta kejutan untuk ulang tahunku. Aku sangat mencintai kalian. Aku benar-benar bahagia,"" tulis Yeonjun.,Dalam rangka merayakan ulang tahun ,, ada beberapa fakta menarik tentangnya yang kamu perlu tahu. Apa saja? Langsung saja kita bahas,,Yeonjun merupakan rapper yang debut bersama TXT di Big Hit Entertainment. Namun tahukah kamu jika sebelum itu ia sempat menjadi trainee di agensi lain?,Ia sempat akan debut di bawah naungan Cube Entertainment. Namun takdir berkata lain dan membuatnya kini tergabung di agensi yang sedang berkembang pesat.,Selain disebut-sebut sebagai kembaran V, Yeonjun juga punya koneksi lain dengan BTS. Ia menjadi backup dancer untuk penampilan solo V membawakan lagu Singularity.,Mungkin itu juga yang menguatkan hubungan antara Yeonjun dengan V. Kamu lebih suka yang mana?,Meski baru menginjak usia 20 tahun, Yeonjun menjadi member tertua di TXT. Karenanya ia lebih disegani member lain saat berinteraksi satu sama lain.,Ia juga menjalani masa trainee paling lama, yakni 5 tahun. Namun semua terbayar dengan debut mengesankan bersama TXT.,Saat pertama kali diperkenalkan, Yeonjun sukses menyita perhatian di media sosial. Hal itu terbukti dalam 10 menit pertama setelah fotonya diunggah secara resmi, ia langsung jadi trend teratas.,Video perkenalan Yeonjun ditonton lebih dari 1 juta kali hanya dalam waktu 24 jam. Ia dan TXT pun menjadi sebuah prospek menarik di industri K-Pop. Kita nantikan kejutan dari TXT selanjutnya.",https://www.fimela.com/news-entertainment/read/4061814/yeonjun-txt-ulang-tahun-ini-fakta-yang-perlu-kamu-tahu-tentangnya
Perjuangan Denada Berikan Pendidikan Terbaik untuk Shakira Aurum,fimela.com,19 Sep 2019,06:24 WIB,News & Entertainment,-," Anak semata wayang ,, Shakira Aurum tengah menjalani perawatan di Singapura karena penyakit Leukimia. Meski sakit, anak Denada juga punya keinginan bersekolah sebagaimana layaknya anak-anak lain.,Sempat dibawa ke Children Center untuk belajar bersama penderita penyakit yang sama, namun ternyata tak bisa berjalan lama. Hal itu dikarenakan Shakira sempat menderita flu dan harus istirahat yang cukup.,""Baru beberapa kali (belajar di Children Center), Shakira flu, terus sampai berbulan-bulan flunya nggak selesai-selesai,"" kata Denada saat ditemui di kawasan Pondok Indah, Jakarta Selatan, Jumat (13/9/2019).,""Sampai akhirnya hasil hitungan darahnya menurun, sampai rendah sekali sampai akhirnya kemonya diberhentikan, memang buat anak kemoterapi yang namanya flu, batuk itu bukan seperti orang sehat,"" lanjutnya.,Keadaan yang tidak mengenakan itu akhirnya membuat Denada lakukan berbagai cara, agar anaknya tetap bisa mendapatkan pengalaman baru. Sebagai ibu, Denada pun berusaha memberikan pengganti.,""Masalah sekolah juga jadi problem karena dia sudah mau 7 tahun, dia belum boleh sekolah. Sekarang ini kita buatkan di rumah, itu sekolah Ibu. Sekolah ibu itu 1 jam sehari, dari senin sampai jumat,"" jelas ,.,Lebih lanjut, perempuan 40 tahun itu membuatkan satu ruangan khusus agar anaknya bisa belajar seperti sekolah pada umumnya. Shakira pun sangat excited dengan hal yang dilakukan Denada.,""Aku ajarin dia sendiri, aku punya satu corner, kita buat situasinya seperti di sekolah, di sana ada meja dan kursi, dia ehm she is excited, dia tahu dia sekolah, dia datang pakai sepatu yang memang kita sediakan dia pakai di dalam rumah. Kalau mau dia main ibu-ibuan dia bisa belaga pake sepatu itu. Dia pakai back pack dia,"" jelas Denada.,Meskipun Denada adalah orangtua dari Shakira, namun saat belajar Shakira selalu memanggilnya dengan sebutan 'Miss'. Itu dilakukan agar sang anak benar-benar seperti tengah belajar di sekolah.,""Dia panggil aku miss, dia enggak panggil aku ibu saat sekolah itu. 'Good morning miss', dia bilang my name is shakira, and im one of student. Aku ajarin bahasa inggris bahasa Indonesia, tulis menulis, membaca, matematika, mengaji, dan pelajaran TK,"" ujarnya.,""Kita pakai itu untuk mengobati, kalau dia ditanya orang, Shakira udah sekolah, udah kok aku udah sekolah, sekolahnya sekolah ibu. Paling enggak dia gak kecil hati karena dia belum sekolah. Ya hal-hal demikian lah untuk menyemangatinya,"" ucap Denada.",https://www.fimela.com/news-entertainment/read/4064778/perjuangan-denada-berikan-pendidikan-terbaik-untuk-shakira-aurum
Begini Makeup Andalan Marsha Aruan,fimela.com,13 Sep 2019,11:24 WIB,News & Entertainment,-," Masih berusia muda bukan berarti membuat , tak terlalu perduli dengan penampilan. Pekerjaannya di industri hiburan tanah air memang menuntutnya lebih sering terkena polesan make up.,Tak ingin terlihat berlebihan, perempuan 22 tahun itu pun mengungkapkan gaya berdandan yang sesuai dengan kepribadiannya. ""Aku lebih kayak malas, jadi simpel banget, cuek,"" ungkap Marsha Aruan di kawasan Dharmawangsa, Jakarta Selatan, Selasa (10/9/2019).,""Paling cuma lash lift aja, yang udah bener-bener alami, terus pakai blush on, cream blush gitu sama liptint. itu daily makeup sesimpel itu sih,"" lanjut Marsha.,Mesko terkesan cuek, namun kekasih El Rumy itu tetap memiliki peralatan make up wajib yang harus ia gunakan. Karena biar bagaimanapun baginya hal itu merupakan penunjang kala dibutuhkan.,""(Make up wajib) Alis (brow mascara), terus cream blush, terus liptint,"" terang ,.,Bagi Marsha Aruan, tiga item make up yang ia sebutkan itu memang menjadi hal wajib yang tak bisa diganggu gugat. Hal tersebut tak lain guna meningkatkan rasa percaya dirinya sebagai selebritas.,""Kalau brow aku emang rada tipis bulunya (alis) jadi emang harus dikasih brow mascara, terus kalau misalnya ini kan udah lash lift (bulu matanya) jadi nggak perlu pakai maskara. Terus kalau cream blush biar nggak pucat aja terus pakainya yang warna-warna coral gitu. kalau liptint kan tahan seharian, jadi nggak ribet touch up terus,"" pungkasnya.",https://www.fimela.com/news-entertainment/read/4060085/begini-makeup-andalan-marsha-aruan
,fimela.com,19 Sep 2019,06:53 WIB,,-,,https://www.fimela.com/news-entertainment/read/4064948/nyamar-jadi-sopir-angkot-ashanty-panik-saat-di-tanjakan
Melihat Uniknya Gaya Khloe Kardashian Lewat Rambut Barunya,fimela.com,11 Sep 2019,06:24 WIB,News & Entertainment,-," Mungkin bagi perempuan, memiliki gaya rambut sesuai keinginan akan menambah kepercayaan diri. Upaya itu juga dilakukan oleh ,. Salah satu bintang dari ""Keeping Up With The Kardashian"" memamerkan nuansa baru melalui rambutnya.,Melansir laman Hollywood Life (4/9), artis yang juga merupakan Co-Founder Good American ini memamerkan rambut baru lewat Instagram. Sontak akun sang artis yang memiliki 98,1 juta pengikut memberikan banyak reaksi.,Beberapa fans berasumsi bahwa Khloe mengubah gaya rambut sebagai sentuhan baru dalam me-rebranding dirinya. Seperti yang diketahui, bentuk bibir Khloe beberapa waktu lalu juga mengalami sedikit perubahan. Hal ini dianggap fans kurang sesuai dengan bentuk wajahnya.,Dengan mengeluarkan gaya rambut terbaru, mungkin Khloe ingin memperbaiki penampilan yang dibuatnya, khususnya dibagian wajah. Selain itu, dirinya juga sudah mengatakan bahwa tidak akan mencoba facial fillers lagi.,“(Filler) tidak cocok untuk saya. Saya tampak aneh, dan saya rasa masih memiliki efeknya (di wajah). Saya mencoba memperbaiki dan sudah tiga kali,"" kata , seperti mengutip laman Hollywood Life.,Kendati berupaya merebranding dirinya, ternyata masih menuai reaksi negatif dari para fans. Hal itu dapat dilihat dari komentar pada unggahan Khloe.,""Apa yang kamu lakukan di wajahmu"" seorang penggemar usil bertanya.“Kamu terlalu banyak mengubah wajahmu (sembari menandari) @khloekardashian jadi 'tidak' alami,” komentar salah satu penggemar yang lain.,Komentar-komentar lainnya juga mengkritisi Khloe Kardashian yang 'bereksperimen' dengan wajahnya.",https://www.fimela.com/news-entertainment/read/4058904/melihat-uniknya-gaya-khloe-kardashian-lewat-rambut-barunya
Kata-kata Romantis BJ Habibie untuk Ainun,fimela.com,14 Sep 2019,12:00 WIB,News & Entertainment,-," Kisah cinta , dan Ainun memang selalu menarik perhatian. Pasalnya Habibie sangat mencintai istrinya, Hasri Ainun Besari. Seperti diketahui, pasangan ini menikah pada 12 Mei 1962. Bahkan kisah cinta mereka diangkat ke layar lebar dan sukses mencuri perhatian publik. Sebagian besar masyarakat kagum dengan kesetiaan Habibie.,Selain di layar lebar, kisah cinta Habibie dan Ainun juga tertuang dalam buku. Pria yang akrab disapa Eyang itu kerap memberikan pernyataan cintanya kepada Ainun, bahkan saat istrinya sudah tiada. Berikut kata-kata romantis yang pernah dilontarkan , untuk Ainun.,Saat Ainun meninggal dunia, BJ Habibie menjadi orang yang paling merasakan kehilangan. Ia tak bisa menutupi kesedihan menjalani hari-hari tanpa orang yang dicintainya.,Seperti diketahui, Habibie dan Ainun merupakan dua orang yang cerdas. Habibie merupakan ahli penerbangan, sedangkan Ainun sangat pintar di bidng kesehatan. Akan tetapi, menurut Habibie, kecerdasan tanpa cinta tidaklah sempurna.,Dari kata-kata tersebut sudah terlihat seperti apa besar cinta Habibie untuk Ainun. Walaupun sang istri meninggal terlebih dahulu, akan tetapi Habibie selalu mengingat dan tak jarang menangis saat membicarakan sang istri.,Kata-kata ini terlontar sat Habibie harus menghadapi kenyataan jika Ainun sudah meninggal dunia. Terlihat bagaimana kesedihan dan cinta yang mendalam untuk Ainun.,Kata-kata tersebut terlontar saat Habibie akan meminang Ainun. Saat itu, Habibie belum bisa menjanjikan masa depan yang cerah untuk Ainun. Ia hanya bisa berjanji akan menjadi suami yang terbaik.",https://www.fimela.com/news-entertainment/read/4061127/kata-kata-romantis-bj-habibie-untuk-ainun
Marsha Aruan Sudah Kenal Makeup Sejak Masih Sekolah,fimela.com,16 Sep 2019,11:24 WIB,News & Entertainment,-," Merias wajah memang menjadi hal yang tidak bisa dipisahkan dari perempuan. Meski masih terbilang muda, nyatanya aktris cantik , pun mengaku gemar melakukannya. Bahkan, hal tersebut sudah ia lakukan sejak duduk di bangku sekolah.,Hal itu ia katakan saat ditemui di kawasan Dharmawangsa, Jakarta Selatan, beberapa waktu lalu. ""Kalau nggak salah sih waktu SMP, mau prom (night), baru tuh ngeharusin aku untuk makeup, tapi aku udah tahu karena sering lihat make up artist kalau makeup-in aku, suka nanya juga, suka belajar,"" kata Marsha Aruan.,Ketertarikan kekasih El Rumi itu pada makeup pun semakin bertambah ketika mulai menyeriusi untuk berkarier di industri hiburan. Dalam setiap kesempatan, ia berusaha untuk mencari informasi lebih jauh tentang teknik merias wajah dari para expert di bidang makeup.,""Kan beberapa kali kalau ada event sering di-makeup-in MUA, ada photoshoot itu pasti sama MUA juga. jadi nanya-nanya aja pakai ini bagus nggak sih, yang dipakein ke aku, aku juga nanya pakainya produk apa aja,"" paparnya.,Disamping itu, seiring dengan berkembangnya teknologi, rasa penasaran perempuan 22 tahun itu terhadap pengetahuan dalam hal merias wajah juga bisa didapatkan dari berbagai video tutorial yang dibagikan di platform video. Menurutnya, hal itu cukup membantu untuk mengetahui seperti apa riasan make up yang tepat untuk tipikal wajahnya.,""Suka lihat tutorial juga. Suka lihatin gimana caranya kita dapat warna yang bagus buat eyeshadow gitu kan, kalau kita punya kelopak kecil,"" pungkas ,.",https://www.fimela.com/news-entertainment/read/4062829/marsha-aruan-sudah-kenal-makeup-sejak-masih-sekolah
,fimela.com,10 Sep 2019,06:53 WIB,,-,,https://www.fimela.com/news-entertainment/read/4058307/di-batik-music-festival-2019-yovie-widianto-dan-david-poster-bakal-duel
