title,source,date,time,category,sub-category,content,url
"David Juga Kalah, Indonesia Babak Belur di Hari Pertama Piala Davis",detik.com,17:46,14 Sep 2019,detikSport,Raket,"Jakarta - Indonesia tertinggal 0-2 dari Selandia Baru di babak pertama Grup II zona Asia/Oceania Piala Davis 2019. Ini menyusul kekalahan tunggal kedua, David Agung Susanto, takluk dengan skor 6-3, 4-6, 0-6 dari Rhett Purcell.Dalam pertandingan di Centre Court Tennis kompleks Gelora Bung Karno (GBK), Senayan, Sabtu (14/9/2019), David sejatinya sudah unggul di set pertama 6-3 dan set kedua, saat posisi 4-1.Namun, lawan mengembalikan perlawanan, sampai akhirnya David kalah 4-6. Set ketiga, David hilang kontrol dan sering melakukan kesalahan sendiri. Banyak bola enak kemudian dibuang percuma. Pemain berusia 28 tahun itu pun kalah telak 0-6. David berdalih kekalahannya karena hilang fokus. Dia bingung sampai-sampai sulit untuk mengembalikan ke permainan awal.Baca juga: Rifqi Kalah, Indonesia Tertinggal 0-1 dari Selandia Baru di Piala Davis""Jujur saya bingung sendiri. Mungkin dari segi hilang fokus kemudian lawan mulai bangkit, sementara saya malah stay di situ. Kemudian mau coba come back tapi susah. Malah jadi kepikiran terus. Fokus tak bisa balik, saya pun kehilangan momentum,"" kata David usai laga.""Enggak paham juga (apa yang membuat hilang fokus). Saya sudah berusaha main seperti di awal, tapi tak tahu kenapa jadi hilang fokus, mau main buru-buru juga,"" dia menambahkan.Dengan hasil David, Indonesia tertinggal dua angka dari Selandia Baru. Dengan kata lain, peluang Merah Putih lolos babak play off Grup I Davis Cup 2019 zona Asia/Oceania kian tipis. Apalagi, di atas kertas pemain ganda Indonesia kalah jauh dengan tim tamu, baik dari pengalaman maupun peringkat.Baca juga: M Rifqi Tertantang Curi Poin di Tunggal Pertama Davis Cup 2019Jika tak ada perubahan, nomor ganda akan dimainkan Ari Fahresi/Anthony Susanto melawan Marcus Daniel/Michael Venus.""Sebenarnya tadi diupayakan agar anak-anak di lapangan fokus poin per poin, bukan game per game, sebab satu poin itu penting. Tetapi ternyata prediksi saya meleset juga, saya pikir kami bisa ambil 2-0 karena secara permainan, David di game pertama mudah menang, begitu Rifqi sempat bisa ambil. Ya, itu jadi catatan saya sebagai pelatih,"" kata Kapten Tim Indonesia Febi Widhiyanto.""Untuk besok kami akan pasang yang terbaik buat tim. Siapapun yang akan turun nanti adalah pasangan terbaik. Untuk kans besok, kami harapnya anak-anak punya motivasi menang dan peluang itu tetap ada,"" sambungnya.Baca juga: Tim Davis Indonesia Wajib Ambil Poin di Hari Pertama Simak Video ""Jokowi Resmikan Lapangan Tenis di GBK"" [Gambas:Video 20detik] (mcy/mrp) piala davis piala davis 2019 david agung susanto",https://sport.detik.com/raket/d-4706544/david-juga-kalah-indonesia-babak-belur-di-hari-pertama-piala-davis
"Marquez dan Rossi Panas di Kualifikasi, Steward Turun Tangan",detik.com,21:52,14 Sep 2019,detikSport,Moto Gp,"Misano - Terjadi ribut-ribut antara Marc Marquez dan Valentino Rossi di kualifikasi MotoGP San Marino. Steward turun tangan untuk mengatasinya.Rossi dan Marquez berjuang memperbaiki catatan waktunya di lap terakhir. Dalam posisi ini, keduanya berada di lintasan saling berdekatan dan hampir bertabrakan.Marquez menguntit Rossi sebelum masuk ke tikungan cepat. Pebalap Repsol Honda itu pada akhirnya sedikit keluar lintasan, yang berarti dia secara efektif kehilangan waktu putaran karena melewati batas lintasan. Baca juga: Kualifikasi MotoGP San Marino: Vinales Rebut Pole, Marquez KelimaTetapi aksi berlanjut. Rossi menyusul Marquez dan di tikungan tampak sedikit memperlambat motornya hingga nyaris bertabrakan.Rossi dan Marquez gagal untuk memperbaiki putaran terbaik mereka di kualifikasi. Juara dunia MotoGP 2018 memulai balapan di Misano dari tempat kelima sementara pembalap Monster Yamaha memenuhi di tempat ketujuh.Direktur balapan MotoGP telah meminta Rossi dan Marquez untuk menghadiri sidang dengan Panel Steward pukul 16:45 waktu setempat mengenai insiden di Q2.Baca juga: Marquez: Yamaha Makin Kuat Simak Video ""Kebersamaan Rossi dan Yamaha di MotoGP Segera Berakhir"" [Gambas:Video 20detik] (ran/raw) motogp valentino rossi marc marquez motogp san marino",https://sport.detik.com/moto-gp/d-4706736/marquez-dan-rossi-panas-di-kualifikasi-steward-turun-tangan
Harry Warganegara Jadi CdM Kontingen Indonesia SEA Games 2019,detik.com,14:52,14 Sep 2019,detikSport,Sport Lain,"Jakarta - Teka-teki Chief de Mission kontingen Indonesia di SEA Games 2019 terjawab. Komite Olahraga Indonesia (KOI) menunjuk Harry Warganegara.Penetapan Harry sebagai CdM dilakukan oleh Ketua Umum KOI Erick Thohir pada 3 September lalu. Harry dianggap tepat menyusul tugasnya sebagai supervisi CdM di KOI. Kemudian, Rosan P Roeslani yang sebelumnya ditunjuk CdM SEA Games digeser menjadi kepala kontingen Indonesia untuk Olimpiade Tokyo.""Penunjukkan ini karena melihat perkembangan terakhir. Bapak Rosan mendapat kepercayaan ke Tokyo. Nah, dengan sisa waktu ada, Bapak Ketum (Erick Tohir) mencari kira-kira siapa yang menggantikan dalam waktu singka, maka saya diminta kesediaannya. Jadi penunjukkan saya lebih kepenugasan. Itu alasannya,"" kata Harry kepada detikSport, Sabtu (14/9/2019). Bagi Harry, tugas sebagai pimpinan kontingen bukan sesuatu yang baru, kendati tidak sebagai pelaku. Harry bertugas mengawasi pengiriman atlet di hampir seluruh multiajang di KOI.Baca juga: KONI Sebut Tiga Besar SEA Games 2019 Berat, Ini Alasannya""Kebetulan, kemarin saya sendiri juga yang hadir pada CdM Meeting SEA Games 2019, karena tugas saya sebagai supervisi CdM,"" sambungnya.SEA Games 2019 digelar 30 November sampai 11 Desember. Waktu yang kurang dari tiga bulan ini memberinya tantangan besar supaya kontingennya nyaman selama tampil di multiajang olahraga dua tahunan tersebut. Apalagi, venue-venue pertandingan disebar di empat cluster dengan jarak tempuh yang cukup jauh.""Ya, artinya tim dari headquarter harus punya tim di setiap cluster, tak bisa andalkan tim wara-wiri. Yang kedua, makanan. Kebanyakan makanan di sana tidak halal. Walau ada sapi dan ayam, apakah itu halal? Jadi kami harus mempersiapkan untuk itu, karena banyak atlet kami yang muslim dan berhijab. Artinya, kami ingin walau di negara orang hal tersebut bisa kami antisipasi,"" dia menjelaskan.Sementara itu hal lainnya masih berproses. Sebab, tim monitoring dan evaluasi dari KOI masih terus bekerja sambil menunggu laporan induk cabor soal atlet-atlet berpotensi. Saat ini, long list atlet dan ofisial Indonesia mencapai 1.600 orang dengan 52 cabang olahraga yang diikuti. Namun, jumlah itu akan berkurang menjadi sekitar 800 seiring hasil tim Monev (Monitorin dan Evaluasi) KOI dan laporan induk cabor.""Long list-nya 52 cabor, sementara yang 36 cabor itu adalah yang sudah dipastikan medali emasnya. Sedangkan, cabor lain masih kami evaluasi hasilnya sebelum diserahkan Kemenpora. Sebab, semua juga tergantung budget (dari hasil Rancangan Anggaran Biaya Rp 40-45 miliar).""""Kami memberikan batas waktu ke induk cabor 20 September harus sudah masuk atau selambatnya 23 September. Sebab, dari Filipina itu batasnya akhir bulan ini pengiriman kontingen yang sudah pasti,"" demikian dia.Baca juga: Selain Kejuaraan Asia, Tenis Meja Godok Atlet di China Menuju SEA Games 2019 Simak Video ""Menpora Boyong Pemenang Piala Presiden eSports ke Pelatnas SEA Games"" [Gambas:Video 20detik] (mcy/mrp) sea games 2019 koi sea games harry warganegara cdm sea games 2019",https://sport.detik.com/sport-lain/d-4706380/harry-warganegara-jadi-cdm-kontingen-indonesia-sea-games-2019
Marquez Jelaskan Insiden Ribut-ribut dengan Rossi,detik.com,22:43,14 Sep 2019,detikSport,Moto Gp,"Misano - Marc Marquez terlibat cekcok dengan Valentino Rossi di kualifikasi MotoGP San Marino, Sabtu (14/9). Marquez menuduh Rossi yang lebih dulu bikin kesalahan.Insiden cekcok keduanya terjadi di tikungan ke-14 pada kesempatan terakhir untuk memperbaiki catatan waktu. Rossi menyalip Marquez sebelum masuk ke tikungan dan tampak memperlambat motornya hingga nyaris tertabrak Marquez.Kedua pebalap itu sudah terlibat persaingan di tikungan sebelumnya. Ketika itu, Marquez menguntit Rossi sebelum masuk ke tikungan cepat. Pebalap Repsol Honda itu pada akhirnya sedikit keluar lintasan. Baca juga: Kualifikasi MotoGP San Marino: Vinales Rebut Pole, Marquez Kelima""Awalnya saya tidak mengerti apa yang terjadi karena menyalip semacam itu dalam praktik kualifikasi agak aneh. Saya tidak tahu apa niatnya, kalian harus bertanya padanya,"" kata Marquez seperti dikutip dari Crash.""Tapi bagaimanapun saya akan menjelaskan dari awal supaya jelas karena orang akan menganggap 'dia (Marquez) menempel lagi Valentino' tetapi tidak seperti itu,"" sambungnya.""Saya keluar dari paddock pada kesempatan terakhir dan kalian bisa cek, saya benar-benar sendirian. Kemudian seketika saya ada di belakang Valentino, tidak tahu sedang menunggu atau mengendarainya lambat dan kemudian saya cuma di belakangnya karena catatan waktu saya masih di depannya, dan rencana saya adalah tunggu geber di lap terakhir.""""Kami memulai lap terakhir, saya bikin jarak di antara kami. Kemudian ketika kami keluar dari tikungan enam, dia menyentuh lintasan hijau sehingga putarannya dibatalkan. Kemudian saya melihat dia mengendarai cepat, tetapi tidak super cepat. Kemudian saya berkesempatan menyalip di lintasan lurus.""Baca juga: Marquez dan Rossi Panas di Kualifikasi, Steward Turun TanganMarquez pada akhirnya mengakui bahwa dia keluar lintasan di tikungan cepat. Tapi, dia baru sadar ketika melihatnya di televisi, tidak menyadari saat masih di lintasan.""Memang benar bahwa saat itu di tikungan cepat saya menyentuh garis hijau, tetapi saya hanya melihat di TV (setelahnya) karena di motor saya tidak menyadari. Jadi saya terus geber, tapi kemudian kami tiba di tikungan 14 saya masuk dan saya melihat satu motor hitam dan kuning masuk sangat cepat dengan kecepatan yang tidak mungkin untuk berbelok di tikungan.""""Beruntung bagi saya, saya dapat menghindari tabrakan, ini adalah reaksi yang baik, dan reaksi kedua dengan tangan saya, saya ingin menjadi jelas bahwa itu bukan untuk mengatakan 'maaf' itu hanya untuk mengatakan 'apa yang terjadi di sini? ' karena saya tidak mengerti.""""Tapi bagaimanapun, hal terbaik bagi saya adalah bahwa kali ini saya bisa menghindari kecelakaan itu,"" Marquez menjelaskan. Simak Video ""Honda Bocorkan Resep Melesatnya Marquez"" [Gambas:Video 20detik] (ran/raw) marc marquez valentino rossi motogp motogp san marino",https://sport.detik.com/moto-gp/d-4706765/marquez-jelaskan-insiden-ribut-ribut-dengan-rossi
"Duel Sengit di Kualifikasi, Marquez Pertanyakan Maksud Rossi",detik.com,05:31,15 Sep 2019,detikSport,Moto Gp,"Jakarta - Marc Marquez dan Valentino Rossi berduel sengit di kualifikasi MotoGP San Marino, hingga nyaris bertabrakan. Marquez tak habis pikir dengan aksi Rossi.Kedua pebalap ini terlibat pertarungan sengit di putaran terakhir kualifikasi MotoGP San Marino di sirkuit Misano, Sabtu (14/9/2019) malam WIB. Saling salip, mereka nyaris bertabrakan saat Rossi mencoba membalap dari jalur dalam di tikungan 14.Karena insiden itu, keduanya kehilangan banyak waktu hingga akhirnya gagal memperbaiki catatan. Marquez akan memulai balapan di posisi lima sementara Rossi di posisi tujuh. Baca juga: Marquez dan Rossi Panas di Kualifikasi, Steward Turun TanganTapi pertarungan panas itu dinilai sebenarnya tak perlu terjadi. Sebab putaran Rossi dan Marquez dipastikan batal karena keduanya sama-sama melewati batas lintasan, sebelum nyaris bersenggolan di tikungan 14Atas dasar ini pula Steward tak menjatuhkan hukuman kepada keduanya. Dalam aturan MotoGP, pebalap yang melampaui batas lintasan memang akan dibatalkan catatan putarannya.Marquez lega insiden ini tak berujung ke sesuatu yang fatal. Tapi ia mempertanyakan maksud Rossi, yang mengambil risiko besar.Baca juga: Tak Ada Hukuman Buat Marquez-Rossi Usai Cekcok di Kualifikasi""Tentu saja itu nyaris, karena saya tak memperkirakannya. Karena di kualifikasi saya sudah mengerem dengan sangat mepet tikungan dan Anda bisa melihat, kaki saya terangkat dari pijakan dan saya mengalami momen nyaris jatuh,"" ungkap Marquez dikutip Crash.""Itu adalah reaksi yang agresif karena saya tak memperkirakannya. Juga putarannya sudah dibatalkan karena di jalur keluar tikungan enam, dan ini penting, dia menyentuh jalur hijau. Atas alasan itu, sulit untuk memahami apa niatnya. Anda bisa tanyakan itu ke dia,"" tandasnya.Rossi sendiri menegaskan tak sadar kalau telah melewati batas lintasan, sehingga terus membetot gas untuk mencoba mengukir catatan waktu terbaik. Marquez mengatakan hal serupa terkait rekamannya melaju di luar kerb.Baca juga: Soal Insiden dengan Marquez, Rossi: Saya Cuma Ingin Catatkan Waktu Terbaik Simak Video ""Kebersamaan Rossi dan Yamaha di MotoGP Segera Berakhir"" [Gambas:Video 20detik] (raw/ran) motogp san marino valentino rossi marc marquez motogp",https://sport.detik.com/moto-gp/d-4706827/duel-sengit-di-kualifikasi-marquez-pertanyakan-maksud-rossi
"Bukan Medali, Ini Target Eko di Kejuaraan Dunia Angkat Besi 2019",detik.com,04:34,15 Sep 2019,detikSport,Sport Lain,"Jakarta - Lifter andalan Indonesia Eko Yuli Irawan menargetkan memperbaiki angkatan total di Kejuaraan Dunia Angkat Besi 2019. Minimal menyamai angkatan sebelumnya.Menuju Kejuaraan Dunia di Pattaya, Thailand, 18-27 September, Eko yang turun di kelas 61 kg membawa cedera engkel kirinya yang belum pulih sejak April lalu.Peraih medali emas Asian Games 2018 itu wajib turun lantaran peringkatnya turun ke posisi enam. Dia berada di bawah lifter China, Uzbekistan, Jepang, dan Papua New Guinea. Sementara untuk bisa lolos ke Olimpiade 2020 Tokyo, mereka harus berada di delapan besar dunia. Baca juga: Turun di Kejuaraan Dunia, Eko Yuli Belum Pulih Cedera Pergelangan KakiEko berambisi bisa memperbaiki peringkatnya. Caranya, angkatan total di Kejuaraan Dunia tahun ini harus menembus minimal saat di Kejuaraan Dunia di Ashgabat, Turkmenistan, yaitu angkatan total 317 kg. ""Saya masih di peringkat enam karena rata-rata lifter negara lain sudah terhitung mengikuti tiga event, sementara kami hanya dua. Jadi kalau angkatan totalnya bisa seperti tahun lalu bisa memperbaiki peringkat saya ke posisi pertama atau kedua,"" kata Eko di Mess Kwini, Kwitang, Jakarta.Baca juga: Angkat Besi Kirim Delapan Atlet ke Kejuaraan Dunia 2019""Buat saya jika sudah masuk dua besar aman. Jadi tahun depan bisa lebih fokus ke persiapan Olimpiade-nya, juga untuk uji cobanya,"" dia menambahkan.Meski demikian, peraih medali emas Kejuaraan Dunia 2018 ini berkeyakinan bisa lolos Olimpiade. Sekadar informasi, setiap negara hanya diizinkan diwakili satu atlet di setiap kelasnya.""Tetap percaya diri saja karena dengan angkatan total 315 kg saja sebenarnya bisa naik ke peringkat tiga besar lagi. Apalagi di Olimpiade kan satu negara hanya boleh mengirim satu atlet (di setiap kelasnya). Sementara China, di kelas saya (61 kg) ada dua, jadi sudah otomatis kepotong satu, dan saya naik peringkatnya,"" katanya. Simak Video ""Dua Lifter Indonesia Gagal Sumbang Medali Asian Games"" [Gambas:Video 20detik] (mcy/rin) eko yuli irawan angkat besi kejuaraan dunia angkat besi 2019",https://sport.detik.com/sport-lain/d-4706829/bukan-medali-ini-target-eko-di-kejuaraan-dunia-angkat-besi-2019
Tak Ada Hukuman Buat Marquez-Rossi Usai Cekcok di Kualifikasi,detik.com,03:25,15 Sep 2019,detikSport,Moto Gp,"Jakarta - Steward FIM memutuskan tak ada tindakan apapun untuk Marc Marquez dan Valentino Rossi, usai insiden sengit di kualifikasi MotoGP San Marino.Marquez dan Rossi terlibat pertarungan sengit di putaran terakhir Kualifikasi MotoGP San Marino di sirkuit Misano, Sabtu (14/9/2019) malam WIB. Keduanya saling salip hingga nyaris bersenggolan di tikungan 14, ketika Rossi berupaya melewati Marquez dari jalur dalam.Baca juga: Marquez dan Rossi Panas di Kualifikasi, Steward Turun TanganDua juara dunia ini kemudian dipanggil steward untuk menjelaskan kejadian tersebut. Pada akhirnya setelah menelaah insiden itu, diputuskan tak ada tindakan atau hukuman buat mereka. Ini tak lain karena fakta bahwa sebelum insiden di mana Marquez dan Rossi nyaris bersenggolan, keduanya sama-sama sudah dibatalkan putarannya. Baik Rossi dan Marquez lebih dulu melewati batas lintasan.Baca juga: Marquez Jelaskan Insiden Ribut-ribut dengan Rossi""Karena putaran kedua pebalap dibatalkan karena keduanya sama-sama melewati batas lintasan sebelum insiden, tidak akan ada tindakan yang diambil,"" ungkap pernyataan resmi FIM.Marquez dan Rossi mengklaim sama-sama tak sadar keluar lintasan, tapi mengaku melihat rival masing-masing melakukan pelanggaran tersebut. Marquez melihat Rossi menginjak jalur hijau di tikungan enam, sebaliknya Rossi melihat Marquez melampaui batas di tikungan 11.Marquez akan memulai balapan pada Minggu (15/9) malam WIB di posisi lima, sedangkan Rossi di posisi tujuh.Baca juga: Soal Insiden dengan Marquez, Rossi: Saya Cuma Ingin Catatkan Waktu Terbaik Simak Video ""Kebersamaan Rossi dan Yamaha di MotoGP Segera Berakhir"" [Gambas:Video 20detik] (raw/ran) motogp san marino motogp valentino rossi marc marquez",https://sport.detik.com/moto-gp/d-4706823/tak-ada-hukuman-buat-marquez-rossi-usai-cekcok-di-kualifikasi
"Kualifikasi MotoGP San Marino: Vinales Rebut Pole, Marquez Kelima",detik.com,20:27,14 Sep 2019,detikSport,Moto Gp,"Misano Adriatico - Maverick Vinales akan start terdepan di MotoGP San Marino usai jadi yang tercepat di sesi kualifikasi. Ia mengungguli Pol Espargaro dan Fabio Quartararo.Perebutan pole dalam sesi kualifikasi MotoGP San Marino di Misano World Circuit, Sabtu (14/9/2019) malam WIB, berlangsung dramatis di detik-detik terakhir. Vinales, Espargaro, dan Quartararo bersaing ketat.Di 60 detik terakhir, Quartararo yang tengah memimpin digeser oleh Espargaro yang mencatatkan waktu 1 menit 32,560 detik. Namun Vinales kemudian membukukan catatan waktu 1 menit 32,265 detik untuk mencuri pole position. Baca juga: Marquez: Yamaha Makin KuatPersaingan kemudian berlanjut antara Marc Marquez dan Valentino Rossi. Keduanya saling menyalip hingga nyaris bersenggolan. Pada akhirnya, Marquez harus puas menempati posisi kelima sementara Rossi di urutan ketujuh.Andrea Dovizioso ada di antara Marquez dan Rossi di posisi keenam. Johann Zarco menempati posisi kedelapan, disusul duo Suzuki, Alex Rins dan Joan Mir, yang melengkapi 10 besar.Hasil Kualifikasi MotoGP San Marino:Pos Rider Team Bike Gap1 Maverick Vinales Yamaha Yamaha 1m32.265s2 Pol Espargaro KTM KTM 0.295s3 Fabio Quartararo Petronas Yamaha Yamaha 0.306s4 Franco Morbidelli Petronas Yamaha Yamaha 0.445s5 Marc Marquez Honda Honda 0.477s6 Andrea Dovizioso Ducati Ducati 0.773s7 Valentino Rossi Yamaha Yamaha 0.814s8 Johann Zarco KTM KTM 0.858s9 Alex Rins Suzuki Suzuki 1.000s10 Joan Mir Suzuki Suzuki 1.166s11 Takaaki Nakagami LCR Honda Honda 1.184s12 Michele Pirro Ducati Ducati 1.196s13 Francesco Bagnaia Pramac Ducati Ducati 1.223s14 Cal Crutchlow LCR Honda Honda 1.251s15 Aleix Espargaro Aprilia Aprilia 1.257s16 Jack Miller Pramac Ducati Ducati 1.306s17 Danilo Petrucci Ducati Ducati 1.365s18 Jorge Lorenzo Honda Honda 1.512s19 Miguel Oliveira Tech3 KTM KTM 1.897s20 Hafizh Syahrin Tech3 KTM KTM 2.057s21 Karel Abraham Avintia Ducati Ducati 2.136s22 Tito Rabat Avintia Ducati Ducati 2.639s23 Andrea Iannone Aprilia Aprilia -Baca juga: Valentino Rossi dan Misi Memburu Podium di Kandang Simak Video ""Hasil MotoGP Thailand: Marquez Juara Dunia 2019"" [Gambas:Video 20detik] (nds/mrp) motogp motogp san marino motogp 2019 maverick vinales marc marquez",https://sport.detik.com/moto-gp/d-4706700/kualifikasi-motogp-san-marino-vinales-rebut-pole-marquez-kelima
Anti Ribet-ribet dengan Sepeda Lipat,detik.com,13:54,14 Sep 2019,detikSport,Sport Lain,"Jakarta - ""Mau jalan ke mana aja kita gak takut pulangnya, tinggal lipat terus naik taksi atau MRT. Kalau pakai sepeda lain enggak mungkin bisa."". Aaah...., sepeda lipat memang memikat.Sepeda lipat digemari karena bentuknya yang praktis dan mudah dibawa. Dan faktor inilah yang membuat sepeda lipat merebut hati banyak orang, terutama buat mereka yang awalnya enggan bersepeda. ""Sepeda lipat ini kepraktisannya sih yang nggak ada lawan. Mau jalan ke mana aja, kita nggak akan takut nggak kuat untuk pulangnya,"" kata Iwan Tenggono, pemilik Bike Shop di kawasan Senayan, Jakarta.""Selama ada transportasi umum, tinggal panggil taksi, lipat sepeda, bisa pulang. Beda kalau pakai mountain bike, road bike, pasti selalu memikirkan pulangnya lagi kuat nggak. Kita mau jalan 100 km, pulangnya 100 km lagi, total 200 km kuat nggak? Kalau nggak kuat gimana, ribet gitu loh,"" sambungnya.Sepeda lipat masuk MRT? Boleh, kok Foto: Instagram @mrtjktKhusus di Jakarta, pemilik sepeda lipat dimanjakan dengan tersedianya berbagai moda transportasi umum yang sangat bisa diandalkan dan terintegrasi. Alhasil makin banyak orang bike to work memakai sepeda lipat.Pemilik sepeda lipat memang diizinkan membawa tunggangannya ke dalam MRT dan Transjakarta. Terutama MRT, gerbong yang tersedia terbilang luas sehingga sepeda yang dilipat tak menggangu penumpang lain. Pesepeda tentus saja dapat melanjutkan perjalanannya dengan bus Transjakarta yang terintegrasi dengan MRT. Lanjut ke halaman berikutnya. (din/din) sepeda lipat komunitas sepeda lipat 1 / 2 Selanjutnya Sepeda untuk Keluarga",https://sport.detik.com/sport-lain/d-4706265/anti-ribet-ribet-dengan-sepeda-lipat
Saksikan Live Streaming MotoGP San Marino di detikSport,detik.com,10:47,15 Sep 2019,detikSport,Moto Gp,"Jakarta - MotoGP 2019 sudah memasuki seri ke-13. Jalannya balapan yang berlangsung di San Marino bisa disaksikan via detikSport.MotoGP San Marino berlangsung di sirkuit Misano, Minggu (15/9/2019) pukul 19.00 WIB. Pebalap Yamaha, Maverick Vinales, yang menempati posisi start terdepan. Sementara pemuncak klasemen MotoGP, Marc Marquez, harus puas menempati posisi start kelima.Pada musim lalu, Andrea Dovizioso yang menjadi pemenangnya. Italiano itu ada di posisi start keenam di musim ini. Baca juga: Duel Sengit di Kualifikasi, Marquez Pertanyakan Maksud RossiDalam lima balapan terakhir, Marquez paling sering menang dengan catatan dua kali meraih podium pertama. Dua pemenang lainnya, Dani Pedrosa pada 2016 dan Valentino Rossi pada 2014.Keseruan balapan MotoGP San Marino disiarkan langsung oleh Trans 7. Selain itu, juga bisa disaksikan secara streaming via video di bawah ini.Baca juga: Tak Ada Hukuman Buat Marquez-Rossi Usai Cekcok di Kualifikasi Simak Video ""Hasil MotoGP Thailand: Marquez Juara Dunia 2019"" [Gambas:Video 20detik] (cas/cas) motogp san marino motogp motogp 2019 maverick vinales andrea dovizioso",https://sport.detik.com/moto-gp/d-4707008/saksikan-live-streaming-motogp-san-marino-di-detiksport
Vinales Ungkap Yamaha Sudah Lebih Cepat di Tikungan,detik.com,12:02,15 Sep 2019,detikSport,Moto Gp,"San Marino - Rider Yamaha, Maverick Vinales, antusias menatap balapan MotoGP San Marino. Dia mengungkapkan bahwa motor tin Garpu Tala sudah lebih cepat saat di tikungan.Di Misano, Sabtu (14/9/2019), Vinales menjadi yang tercepat di sesi kualifikasi. Pebalap Spanyol itu mencatatkan waktu satu meit 32,365 detik.Bagi Vinales, ini merupakan pole position kedua di musim 2019. Sebelumnya, dia menempati start pertama di MotoGP Qatar. Vinales memburu kemenangan pertama di MotoGP San Marino, Minggu (15/9). Dia sudah sekali menempati podium pertama saat menjadi juara di Assen pada seri kedelapan MotoGP 2019.Baca juga: Saksikan Live Streaming MotoGP San Marino di detikSport""Saya sangat antusias untuk laga besok dan saya pikir kami melakukan pendekatan pada akhir pekan ini dengan cara yang bagus,"" kata Vinales di Crash.""Kami sudah melakukan langkah-langkah bagus dan saya pikir kami sudah banyak meningkatkan gaya membalap kami di atas motor, itulah peningkatannya di trek.""""Entah bagaimana, bahkan saat kondisi yang licin, kami bisa mencatatkan kecepatan yang bagus saat di tikungan dan itulah mengapa kami sangat cepat. Kami akan mencoba untuk berusaha keras sejak lap pertama lalu kita lihat saja. Tapi, kami siap untuk berjuang sampai akhit,"" dia menambahkan.Baca juga: Kualifikasi MotoGP San Marino: Vinales Rebut Pole, Marquez Kelima Simak Video ""Penyegaran Desain dan Fitur Anyar Yamaha MT-25"" [Gambas:Video 20detik] (cas/yna) yamaha motogp san marino maverick vinales motogp motogp 2019",https://sport.detik.com/moto-gp/d-4707066/vinales-ungkap-yamaha-sudah-lebih-cepat-di-tikungan
"Marquez Mengaku Tak Sadar Lewati Batas Lintasan, Rossi: Aku pun Begitu",detik.com,06:47,15 Sep 2019,detikSport,Moto Gp,"Jakarta - Marc Marquez mengaku tak sadar putarannya sudah dibatalkan sebelum insiden nyaris bersenggolan dengan Valentino Rossi. Rossi juga merasakan hal serupa.Rossi dan Marquez nyaris bersenggolan di tikungan 14, di sebuah momen puncak kala keduanya saling salip pada putaran terakhir kualifikasi MotoGP San Marino. Dalam momen itu, Rossi mencoba membalap Marquez dari dalam tapi lajunya terlalu kencang hingga akhirnya melebar.Baca juga: Marquez dan Rossi Panas di Kualifikasi, Steward Turun TanganInsiden tersebut langsung memicu polemik, mengingat keduanya punya riwayat pertarungan sengit sejak 2015. Tapi pada akhirnya pertarungan kedua pebalap dan polemik ini tak berarti apapun, karena baik Rossi maupun Marquez sudah lebih dulu dibatalkan putarannya karena melampui batas lintasan. Karena hal itu pula steward FIM memutuskan tak ada tindakan yang dijatuhkan.Baca juga: Tak Ada Hukuman Buat Marquez-Rossi Usai Cekcok di KualifikasiMarquez mengaku tak menyadari telah melewati batas lintasan dan menuding Rossi sudah lebih dulu melakukannya di jalur keluar tikungan enam. Sementara Rossi juga menegaskan tak sadar sempat keluar lintasan.""Aku tak tahu kalau telah menyentuh jalur hijau. Aku sedang habis-habisan saat itu dan kupikir aku tak menginjak jalur hijau,"" ungkapnya dikutip Autosport.""Aku sedang dalam putaran kencang karena itu adalah kesempatan terakhir. Aku baru mengetahui belakangan di dokumen bahwa aku menyentuh bagian hijau lintasan,"" imbuh pebalap 40 tahun ini.Baca juga: Soal Insiden dengan Marquez, Rossi: Saya Cuma Ingin Catatkan Waktu Terbaik Simak Video ""Kebersamaan Rossi dan Yamaha di MotoGP Segera Berakhir"" [Gambas:Video 20detik] (raw/rin) valentino rossi marc marquez motogp san marino motogp",https://sport.detik.com/moto-gp/d-4706828/marquez-mengaku-tak-sadar-lewati-batas-lintasan-rossi-aku-pun-begitu
