title,source,date,time,category,sub-category,content,url
Mobil Listrik Termurah Tesla Resmi Dijual di Indonesia,Kompas.com,01/09/2019,07:32 WIB,Otomotif,Mobil," - Indonesia akhirnya masuk era  ,, dengan terbitnya Perpres yang menjadi payung hukum soal elektrifikasi kendaraan termasuk mobil listrik.,Hampir semua Agen Pemegang Merek (APM) roda empat, langsung menampilkan model kendaraan listriknya, yang siap dipasarkan di Indonesia. Tak ketinggalan  ,, yang bisa disebut sebagai pionir kendaraan listrik.,Hanya saja, di Indonesia Tesla tidak memiliki institusi resmi dan dipasarkan melalui jalur importir umum (IU). Jadi siapa saja bisa memasarkan Tesla asalkan bisa mendatangkan langsung dari Amerika Serikat.,Prestige Motorcars menjadi IU yang tertarik mendatangkan Tesla. Kali ini, Prestige menawarkan Model 3 yang merupakan  ,termurah yang dimiliki Tesla.,Model 3 yang hadir di Indonesia hadir dalam tiga varian, yaitu Standard Range Plus, Long Range, dan Performance.,Masing-masing tersedia dalam lima pilihan warna, yakni Pearl White Multi Coat, Solid Black, Midnight Silver Metallic, Deep Blue Metallic, & Red Multi Coat.,""Ini merupakan era baru, era kendaraan listrik bahwa dengan harga mobil listrik yang semakin terjangkau dan turut sertanya Pemerintah mendukung kendaraan berbasis listrik dengan,berbagai insentif yang ada,"" ucap Rudy Salim, Presiden Direktur Prestige Motorcars dalam siaran resmi, Minggu (1/9/2019).,Rudy melanjutkan, Prestige Motorcars sebagai importir umum selalu menjaga komitmen untuk memberikan pengalaman dan layanan terbaik kepada penggemar mobil listrik, mobil masa kini Indonesia.,Urusan harga, kata Rudy tergantung konsumen ingin dibuatkan spesifikasinya seperti apa, karena mobil ini sama seperti Ferrari atau Lamborghini yang bisa dibeli sesuai keinginan pembeli.,Sebagai contoh, ukuran pelek, warna bisa dipesan sesuai keinginan konsumen. Hal itu yang menjadikan harganya tidak menginkat.,""Sangat bervariatif, yang jelas harganya di atas Rp 1 miliar dan Model 3 ini merupakan mobil listrik termurah Tesla,"" ucap Rudy.,""Kami juga memberikan layanan 2 tahun garansi, jaminan suku cadang, service, dan jaminan baterai selama 8 tahun untuk setiap pembelian unit Tesla guna menjamin rasa aman kepada konsumen,"" ucap Rudy.",https://otomotif.kompas.com/read/2019/09/01/073200715/mobil-listrik-termurah-tesla-resmi-dijual-di-indonesia
"Kritik Konten Makan Gurita Hidup, Garda Satwa Temui Tim Ria Ricis ",Kompas.com,01/09/2019,07:48 WIB,Entertainment,Seleb," - Komunitas pencinta hewan,  , telah menemui tim  , untuk membahas seputar konten makan gurita hidup-hidup yang diunggah di kanal YouTube Ricis Official pada 22 Agustus 2019.,Sekretaris Garda Satwa Indonesia Anisa Ratna Kurnia mengatakan, pertemuan dilakukan pada Sabtu (31/8/2019) malam.,""Kami bertemu dengan timnya saja. Ria Ricis tidak hadir,"" ujar Anisa saat dihubungi ,, Sabtu.,Anisa mengatakan, dalam pertemuan tersebut pihaknya kembali menyampaikan kritiknya terhadap video berjudul ""PERTAMA KALI MAKAN GURITA Hidup! MUKBANG KOREA tersiksa!"" tersebut.,Tim Ricis kemudian memberikan penjelasan sama seperti klarifikasi yang ditulis dalam insta story akun Instagram Ria Ricis.,Mereka menyebut gurita yang tampak hidup dalam video tersebut sebenarnya sudah dalam keadaan mati.,Gurita bergerak karena pengaruh garam dan bumbu-bunbu lainnya yang membuat otot hewan tersebut berkontraksi.,""Kami kemudian minta tim Ricis untuk mengubah judul konten tersebut,"" ujar Anisa.,Meski demikian Anisa menyebut belum ada titik terang usai pertemuan tersebut.,Ia menyebut hari ini, Minggu (1/9/2019) pihaknya akan bertemu langsung dengan Ria Ricis untuk membahas masalah ini.,""Mereka minta kami , unggahan kami yang berisi kritik. Tapi kami tunggu dulu mereka ubah judulnya. Sampai saat ini belum ada titik terangnya,"" ujar Anisa.",https://entertainment.kompas.com/read/2019/09/01/074855810/kritik-konten-makan-gurita-hidup-garda-satwa-temui-tim-ria-ricis
Kata Pelatih Kalteng Putra soal Mantan,Kompas.com,01/09/2019,07:50 WIB,Bola,Liga Indonesia,"PAMEKASAN, KOMPAS.com - Pelatih  ,, Gomes de Oliveira, akan berhadapan dengan mantan klub yang dilatihnya musim lalu, Madura United, pada Minggu (1/9/2019) malam.,Ia akan kembali bertanding di Stadion Gelora Madura Ratu Pamelingan, Pamekasan.,Gomes pernah melatih Madura United dalam dua periode.,Selain tahun lalu, pelatih asal Brasil itu pernah menangani Slamet Nurcahyo dkk selama setengah musim.,Gomes juga sempat menangani Madura sejak tahun 2016 sampai awal musim 2018.,Berhadapan dengan Madura United tentu sudah tak asing bagi Gomes.,Tapi, pelatih 56 tahun itu mengaku tak tahu-menahu tentang kekuatan Laskar Sape Kerab musim ini. ,“Saya sudah cukup lama tidak tahu perkembangan (Madura). Tapi saya lihat mereka bermain dengan beberapa pemain baru dengan cara yang berbeda karena ada pelatih baru yang berbeda dengan saya,” kata Gomes.,Komposisi pemain Madura United mayoritas berbeda dengan musim lalu.,Banyak pemain andalan Madura United seperti Andik Vermansah, Aleksandar Rakic, Muhammad Ridho atau Jaimerson Xavier merupakan nama-nama baru.,Meski begitu, Gomes tetap percaya diri dengan kekuatan timnya.",https://bola.kompas.com/read/2019/09/01/07502998/kata-pelatih-kalteng-putra-soal-mantan
Garda Satwa Kecam Video Makan Gurita Hidup Ria Ricis,Kompas.com,01/09/2019,07:02 WIB,Entertainment,Seleb," - YouTuber  , kembali menjadi perbincangan publik setelah mengunggah video berjudul ""PERTAMA KALI MAKAN  ,! MUKBANG KOREA tersiksa!"" pada 22 Agustus 2019.,Video tersebut mendapat kritik keras dari komunitas pencinta hewan,  ,.,Dalam video berdurasi 10 menit dan 36 detik tersebut Ria Ricis bersama timnya mengaku tengah berada di Korea dan akan mencoba makanan ekstrem,  ,.,Tampak beberapa ekor gurita utuh ditempatkan dalam sebuah baskom. Gurita tersebut masih tampak bergerak saat Ricis dan tim akan memakannya.,Berulang kali Ricis dan tim menyebut bahwa gurita tersebut memang masih hidup.,Di akhir video, tim Ricis memotong-motong gurita tersebut dan memasaknya.,""Ini sih gurita yang tadi kita makan hidup-hidup udah jadi makanan,"" sebut Ricis.,Dalam akun Instagram @gardasatwafoundation, Garda Satwa menyebut video Ria Ricis tersebut dideteksi oleh Facebook sebagai konten yang mengandung kekerasan.,"",,"" demikian penggalan keterangan dalam unggahan Garda Satwa, Jumat (30/8/2019).,"",,"" lanjutnya.,Menurut Garda Satwa, memakan hewan hidup-hidup itu kejam dan tidak beradab, meskipun hewan yang dimakan adalah hewan untuk dikonsumsi.",https://entertainment.kompas.com/read/2019/09/01/070257310/garda-satwa-kecam-video-makan-gurita-hidup-ria-ricis
Ada 200 Pekerja di Balik Satu Pertandingan Premier League,Kompas.com,01/09/2019,08:40 WIB,Bola,Liga Indonesia,"KOMPAS.COM - Sepak bola dan hak siar menjadi dua hal yang tak terpisahkan.,Kompetisi atau turnamen kelas dunia seperti Piala Dunia, Piala Eropa, Liga Champions, dan  , selalu jadi rebutan banyak televisi di seluruh dunia, termasuk di Indonesia.,Dengan berkembangnya teknologi saat ini, persaingan merebut hak siar tidak hanya dilakukan oleh stasiun - stasiun televisi tapi juga ,. ,Beberapa stasiun televisi dan layanan streaming memang rela mengeluarkan kocek yang tidak sedikit untuk mendapatkan hak siar tersebut demi meraih hati para pecinta sepak bola.,Pada Piala Dunia 2018, di Indonesia, hak siar turnamen sepak bola paling bergensi itu dimenangkan oleh Futbal Momentum Asia (FMA).,FMA menjadi satu - satunya pemegang hak ekslusif Piala Dunia 2018 di Indonesia, yang mencangkup hak media, hak komersial dan hak siar Piala Dunia 2018.,Dengan hak ekslusif tersebut, FMA ingin tayangan Piala Dunia 2018 disaksikan oleh seluruh elemen masyarakat Indonesia, dari perkotaan, hingga ke pelosok.,Karena itu, banyak alternatif untuk menonton Piala Dunia 2018.,Trans TV dan Trans 7 yang menayangkan siaran langsung Piala Dunia 2018 di jaringan tv free to air.,Lalu ada K-Vision dan Transvision di jaringan tv berbayar. Buka Lapak yang bekerja sama dengan KLIK TV serta XL Axiata, Telkomsel dan Indosat Oorodeo di layanan streaming.",https://bola.kompas.com/read/2019/09/01/08405108/ada-200-pekerja-di-balik-satu-pertandingan-premier-league
"Polri: Kalau Internet Enggak Diblokir di Papua, Bisa Lebih Parah Lagi...",Kompas.com,01/09/2019,07:57 WIB,News,Nasional," - Polisi tak memungkiri bahwa pembatasan internet menjadi salah satu pemicu terjadinya aksi anarkis di  ,, Papua, Kamis (29/8/2019) silam.,Kendati demikian, Kepala Biro Penerangan Masyarakat (Karo Penmas) Divisi Humas Polri Brigjen (Pol)  , menuturkan bahwa pembatasan internet dilakukan untuk tujuan yang lebih baik dengan meminimalisasi konten negatif yang dapat memprovokasi massa.,""(Pembatasan internet) memang salah satu, bisa memicu, cuman kalau itu enggak diblokir, tambah lebih parah lagi,"" ujar Dedi saat ditemui di Pulau Bidadari, Kepulauan Seribu, Jakarta, Sabtu (31/8/2019).,Pasalnya, lanjut Dedi, selain dugaan adanya provokasi di lapangan, polisi menduga masyarakat bertindak anarkis karena provokasi dari konten di media sosial.,Aparat kepolisian pun terus melakukan pemetaan atau , dan identifikasi terhadap akun-akun yang diduga membuat serta menyebarkan konten hoaks tersebut., ,Dedi pun menegaskan bahwa situasi di daerah tersebut kini sudah kondusif, begitu pula di daerah lainnya di Papua dan Papua Barat. Menurut Dedi, kegiatan masyarakat sudah kembali normal.,Sebelumnya, Kamis (29/8/2019), ribuan warga menggelar aksi unjuk rasa memprotes tindakan rasisme terhadap mahasiswa Papua di Surabaya. Aksi unjuk rasa berujung anarkistis.,Massa membakar ruko, perkantoran pemerintah, kendaraan roda dua dan roda empat, serta merusak fasilitas lainnya. Kondisi itu membuat aktivitas di Kota Jayapura lumpuh total.",https://nasional.kompas.com/read/2019/09/01/07572991/polri-kalau-internet-enggak-diblokir-di-papua-bisa-lebih-parah-lagi
Klarifikasi Ria Ricis Soal Konten Makan Gurita Hidup yang Tuai Kontroversi,Kompas.com,01/09/2019,07:57 WIB,Entertainment,Seleb," - YouTuber  , menyampaikan klarifikasinya terkait konten makan gurita hidup-hidup yang menuai kontroversi.,Komunitas pencinta hewan,  , salah satu pihak yang mengkritik keras konten tersebut.,Melalui akun instagram @gardasatwafoundatiun, Garda Satwa menyebut konten yang diunggah Ria Ricis mengandung unsur kekerasan terhadap hewan., Menanggapi hal ini, Ria Ricis menuliskan klarifikasinya pada fitur Insta Story akun Instagram @riaricis1795 pada Sabtu (31/8/2019)., Demikian klarifikasi Ria Ricis:, "",."",Menanggapi hal ini Sekretaris Garda Satwa Indonesia Anisa Ratna Kurnia mengatakan, jika memang gurita tersebut sudah mati, tak seharusnya Ricis menyematkan frasa ""gurita hidup"" dalam judul kontennya.,Sementara itu video yang tayang pada 22 Agustus 2019 di kanal YouTube Ricis Official tersebut diberi judul ""PERTAMA KALI MAKAN GURITA Hidup! MUKBANG KOREA tersiksa!"".,""Kalau memang sudah mati kenapa judulnya gurita hidup. Lalu di dalam video dia (Ricis) berulang kali menjelaskan jika gurita itu hidup,"" ujar Anisa saat dihubungi Kompas.com, Sabtu (31/8/2019) malam.",https://entertainment.kompas.com/read/2019/09/01/075749810/klarifikasi-ria-ricis-soal-konten-makan-gurita-hidup-yang-tuai
Apakah Cerita Horor KKN di Desa Penari Benar-benar Terjadi?,Kompas.com,01/09/2019,08:00 WIB,Tren,-," - Kisah horor  , yang diunggah akun , alias Simple Man viral di media sosial beberapa waktu belakangan ini.,Cerita horor KKN di Penari berkisah tentang pengalaman 6 orang mahasiswa yang tengah melakukan KKN di sebuah desa.,Menurut si pengunggah cerita, kisah ini didapatkannya dari pengalaman seseorang saat KKN.,Kisah yang diceritakannya menyebutkan daerah-daerah yang disamarkan penulis dengan menggunakan penyebutan seperti “Kota S”, “Kota B”, “Kota J”, “Kabupaten K***li**”, dan “Hutan D********”.,Mereka yang membaca kisah ini pun berspekulasi mengenai petunjuk lokasi yang diceritakan dalam KKN di Desa Penari.,Apakah kisah KKN di Desa Penari benar-benar pernah terjadi?, menanyakannya kepada MB Winata, editor Penerbit Bukune yang juga editor untuk novel KKN di Desa Penari yang akan terbit pada September 2019.,Ketika diajukan pertanyaan ini, MB Winata hanya menjawab singkat.,“Mengenai kebenaran cerita, kami rasa biarlah menjadi ranah privat penulis,” kata dia.,Lebih jauh, ia tak mengungkapkannya.,Para warganet yang mengikuti kisah ini beberapa di antaranya menduga lokasi yang dimaksud pada cerita ini ada di Banyuwangi, Jawa Timur.",https://www.kompas.com/tren/read/2019/09/01/080000465/apakah-cerita-horor-kkn-di-desa-penari-benar-benar-terjadi
Kemenhub: Bandara Kediri Bakal Dibangun Awal Tahun 2020,Kompas.com,01/09/2019,08:00 WIB,Money,Whats New," Pemerintah rencananya bakal membangun proyek  ,di Kapupaten Kediri awal tahun 2020. Hal itu diungkapkan Menteri Perhubungan Budi Karya Sumadi, Sabtu (31/8/2019)., Tak tanggung-tanggung, Budi memastikan proyek tersebut akan tergarap karena telah dijadikan proyek strategis nasional. Pun tak lebih dari 2 tahun. , ""Saya pastikan bandara ini jadi dibangun, apalagi telah melalui proses panjang dan sudah dijadikan proyek strategis nasional (PSN),"" kata Menteri Perhubungan Budi Karya Sumadi dalam siaran pers, Minggu (1/9/2019)., Budi yakin, pembangunan bandara ini akan banyak memberikan dampak positif. Tidak hanya mampu meningkatkan konektivitas, tapi mengembangkan daerah dan masyarakat Kediri. , , ""Apabila ini menjadi bandara maka daerah sekitar nanti akan tumbuh menjadi suatu daerah pusat keekonomian baru disitu ada  ,, kuliner, ada pariwisata, dan sebagainya,"" jelas Budi. ,Tak pelak, bandara kendiri nantinya dapat membuka kesempatan kerja bagi masyarakat sekitar. ,""Banyak kesempatan bekerja bagi bapak-ibu sekalian di pembangunan dan yang lebih luar biasa lagi pada saat bandara berhasil dibangun kesempatan kerja itu banyak sekali,"" ungkapnya.",https://money.kompas.com/read/2019/09/01/080000326/kemenhub--bandara-kediri-bakal-dibangun-awal-tahun-2020
4 Fakta Nikita Mirzani Laporkan Anak Elza Syarief ke Polisi,Kompas.com,01/09/2019,08:03 WIB,Entertainment,Seleb,"- Pembawa acara  , mendatangi  , pada Sabtu (31/8/2019) sore. Ia didampingi kuasa hukumnya, Fahmi Bachmid., Nikita datang untuk melaporkan anak dari advokat Elza Syarief, Poppy Kelly., Berikut fakta-fakta kedatangan Nikita Mirzani ke Polda Metro Jaya:, Tiba dengan menaiki mobil Mini Cooper-nya, Nikita langsung menuju Sentra Pelayanan Kepolisian Terpadu (SPKT)., Sayangnya Nikita tak mengucapkan sepatah kata pun. Sementara kuasa hukumnya hanya mengatakan bahwa Nikita akan melaporkan seseorang. , ""Komentarnya nanti aja selesai laporan,"" kata Fahmi., Nikita Mirzani resmi melaporkan anak angkat advokat Elza Syarief, Poppy Maretha alias Poppy Kelly ke Polda Metro Jaya., Nikita mengatakan, pelaporan ini dilakukannya setelah Poppy menyebut dirinya pelacur dalam sebuah komentar di Instagram. , ""Di Polda pasti ngelaporin orang kan. Karena dia nyebutin namanya jelas banget, Nikita Mirzani di Indonesia kan cuma satu. Ngomongnya pelacur jadi ya sudah (dilaporkan),"" ujar Nikita di Polda Metro Jaya, Jakarta Selatan, Sabtu malam.",https://entertainment.kompas.com/read/2019/09/01/080353710/4-fakta-nikita-mirzani-laporkan-anak-elza-syarief-ke-polisi
"Juventus Vs Napoli, Koulibaly Minta Maaf Gagalkan ""Comeback"" Timnya",Kompas.com,01/09/2019,09:00 WIB,Bola,Liga Italia," Bek  ,,  ,, meminta maaf karena telah menggagalkan ""comeback"" timnya saat berhadapan dengan  ,.,Laga Juventus vs Napoli berlangsung di Stadion Allianz, Turin, Sabtu (31/8/2019) atau Minggu dini hari WIB.,Dalam pertandingan tersebut, Juventus unggul 3-0 lebih dulu lewat Danilo (16'), Gonzalo Higuain (19'), dan Cristiano Ronaldo (62').,Namun, Napoli mampu bangkit dan menyamakan kedudukan lewat gol-gol dari Kostas Manolas (66'), Hirving Lozano (68'), dan Giovanni Di Lorenzo (81').,Sayangnya, comeback Napoli digagalkan gol bunuh diri Koulibaly pada masa injury time.,Pertandingan pun berakhir dengan skor 4-3 untuk kemenangan Juventus.,""Itu adalah gol bunuh diri yang menyakitkan saya karena itu terjadi setelah comeback yang luar biasa,"" kata pemain 28 tahun itu di Twitter.,""Saya meminta maaf, tapi kita harus menerimanya: kita kuat. Kita sudah menunjukkan itu. Kita akan membuktikannya,"" ujar Koulibaly.,Sementara itu, pelatih Napoli, Carlo Ancelotti tidak senang dengan penampilan timnya saat berhadapan dengan Juventus.,""Itu bukan penampilan yang positif. Babak pertama kami tidak berjalan dengan baik. Tetapi meskipun tertinggal 0-3, kami bisa comeback,"" katanya.",https://bola.kompas.com/read/2019/09/01/09000088/juventus-vs-napoli-koulibaly-minta-maaf-gagalkan-comeback-timnya
Ketika Kuku Cantik Rapper Cardi B Jadi Inspirasi Sebuah Sneakers,Kompas.com,01/09/2019,08:05 WIB,Lifestyle,Look Good," - Setiap , dapat terinspirasi dari apapun, termasuk dari bagian terkecil tubuh--kuku.,Memang, sekilas terlihat sepele, 'kok bisa kuku menginspirasi label membuat sebuah , Namun itu lah yang terjadi.,Dilansir laman New York Post,  , baru mengeluarkan , anyar yang terinspirasi kuku rapper  ,.,Pelantun lagu ""I Like It"" itu memang terkenal dengan kreasi kuku yang seringkali,Siapa sangka, dari ide kreasi itu, Reebok justru tertarik mengangkatnya menjadi sebuah motif alas kaki. Kali ini, kreasi , tersebut terinspirasi dari kuku Cardi B yang dicat pink.,Dari sana, Reebok mewujudkan , dengan dominasi warna pink, plus tambahan sejumlah kristal Swarovski.,Tampilan , siluet tenis 80-an itu pun terlihat lebih elegan, namun tetap memertahankan napas klasiknya.,Jika tertarik, , edisi terbatas, hanya dibuat 100 pasang, mulai tersedia pada 7 September 2019.",https://lifestyle.kompas.com/read/2019/09/01/080500920/ketika-kuku-cantik-rapper-cardi-b-jadi-inspirasi-sebuah-sneakers
Pesan Amin Rais: Rebut Hati Warga Papua,Kompas.com,01/09/2019,08:46 WIB,News,Regional," - Politisi senior Partai Amanat Nasional (PAN)  , mengajak semua pihak bergandengan tangan untuk menyelesaikan konflik  ,.,Mengirim pasukan bukan solusi untuk mereka tetapi bagaimana merebut hati warga  , dengan kemanusiaan.,""Saya hampir tiap jam mengikuti perkembangan kerusuhan di papua itu, jadi saya punya tesis, punya analisa sederhana bahwa yang terjadi itu dadakan dalam perang,"" Kata Amien Rais setelah mengikuti Pengajian akbar dan pelantikan pimpinan daerah pemuda Muhammadiyah Kabupaten Gunungkidul di Bangsal Sewoko Projo, Wonosari, Gunungkidul, Yogyakarta, Sabtu (31/8/2019) malam,""Bahwa itu adalah kalau perang itu kasus belum atau casus belli (aksi atau insiden yang memicu peperangan) sehingga yang di permukaan adalah mencerminkan apa yang sudah puluhan tahun dibawah permukaan itu di mana teman-teman Papua merasakan adanya ketidakadilan,"" ucapnya.,Menurut dia, permasalahan tersebut antara lain lingkungan atau ekologi hancur sementara orang Papua hanya menerima ampasnya. Apalagi hasil pertambangan yang melimpah ruah itu dibawa ke luar negeri.,""Sementara orang Papua hanya jadi penonton. Kalaupun toh ada yang menetes ke teman-teman Papua itu nggak sama satu permin, seperseribu tidak ada,"" ujarnya.,Ia melanjutkan, saat ini tak penting lagi bicara angka soal otonomi daerah khusus Papua dan tidak perlu lagi mengirim pasukan tambahan untuk keamanannya.,""Tetapi bagaimana kita bisa memenangkan merebut hati dan pikiran saudara di Papua,"" ucapnya.,Mantan Ketua PP Muhammadiyah ini menilai hal itu bisa terwujud jika asumsi dasarnya tidak ada perbedaan antara Papua dan non Papua.,""Jawa, Sumatera, Sunda Bugis Toraja Papua itu sama, masalahnya ada mengatakan mereka beda. Jangan begitu dong, jadi dalam Islam warna kulit, bentuk muka, tidak ada bobotnya,"" katanya.,Saat ini waktunya mendesak, semua tokoh diharapkan duduk bersama bersama tokoh Papua, untuk membicarakan masalah terjadi.,""Kalau mengirim tentara lagi mereka semakin galak,"" katanya.,Amien meyakini pendekatan manusia dan dari hati akan membawa kebaikan. Apalagi selama ini warga di Papua merasa kurang diperhatikan.,Dia menganalogikan dihempaskan, sehingga jauh tertinggal dengan wilayah lainnya di Indonesia. Padahal punya personila ada, anggaran cukup, tidak sampai ke sana.,""Oleh karena itu tidak usah saling menyalahkanlah, sudah waktunya kita duduk bersama-sama, tidak ada lagi yang mengatakan penumpang gelap, penumpang setengah gelap dan lain-lain, nanti malah kacau balau,"" ucapnya.",https://regional.kompas.com/read/2019/09/01/08462191/pesan-amin-rais-rebut-hati-warga-papua
"Dikritik soal Penindakan Pengibaran Bendera Bintang Kejora, Ini Kata Polisi",Kompas.com,01/09/2019,08:46 WIB,News,Nasional," - Aparat kepolisian mengaku mempertimbangkan potensi gangguan keamanan yang mungkin ditimbulkan, jika langsung menindaklanjuti pengibaran  , saat aksi demonstrasi., Meski begitu, Kepala Biro Penerangan Masyarakat (Karo Penmas) Divisi Humas Polri Brigjen (Pol) Dedi Prasetyo memastikan pengibaran bendera tersebut akan diproses hukum., ""Itu teknis, kalau misalnya ditindaklanjuti ternyata gaduh, ternyata jatuh korban, malah lebih parah lagi, biar damai dulu tapi penegakan hukum tetap dilakukan,"" tutur Dedi saat ditemui di Pulau Bidadari, Kepulauan Seribu, Jakarta, Sabtu (31/8/2019)., Salah satu aksi di mana terlihat pengibaran Bendera Bintang Kejora adalah di depan Istana Negara, Jakarta Pusat, Rabu (28/8/2019).,Menurut Dedi,  , tetap dapat memproses hukum para pihak terkait pengibaran  , karena memiliki bukti digital., ""Kan polisi punya bukti digital, ada CCTV, bisa dipakai Inafis, ,, bisa ketemu siapa yang menyebarkan, siapa yang melakukan itu,"" tutur dia.,Pada Jumat (30/8/2019) lalu, polisi telah menangkap dua tersangka pengibar bendera Bintang Kejora saat demonstrasi di depan Istana Negara, Jakarta Pusat, Rabu (28/8/2019), atas dugaan makar., Kedua tersangka yang berinisial AT dan CK ditangkap di Asrama Lani Jaya, Depok, Jawa Barat., AT diduga berperan sebagai korlap, membuat undangan, menggerakkan massa, menyiapkan Bendera Bintang Kejora, serta melakukan orasi., Sementara itu, tersangka CT diduga berperan sebagai korlap untuk daerah Jakarta Timur serta ikut berorasi bersama AT., Para tersangka disangka melanggar Pasal 106 jo Pasal 87 dan/atau Pasal 110 KUHP.",https://nasional.kompas.com/read/2019/09/01/08463671/dikritik-soal-penindakan-pengibaran-bendera-bintang-kejora-ini-kata-polisi
Palapa Ring Timur Jadi yang Paling Sulit dan Mahal,Kompas.com,01/09/2019,08:55 WIB,Tekno,Internet," - Menteri Komunikasi dan Informatika  , mengungkap kendala pemerintah membangun satelit  , Paket Timur.,Menurut dia, memasang Palapa Ring di timur lebih sulit ketimbang paket barat dan tengah. Karena itulah, pembangunannya juga lebih lama.,Hal tersebut disampaikan Rudiantara dalam , dengan Bupati  ,, Elisa Kambu, dari Nunukan, Kalimantan Utara, Sabtu (31/8/2019).,""Pembangunan Palapa Ring timur memang paling sulit, paling lama, dan mahal,"" ujar Rudiantara dalam , tersebut.,Di Papua dan Papua Barat, pemerintah membangun jaringan di 41 kabupaten. Pemerintah menemui sejumlah kendala, karena banyaknya tower yang dibangun di medan yang sulit.,Rudiantara mengatakan, ada 52 tower yang harus dibangun di gunung Papua. Sebanyak 28 lokasi di antaranya ada di ketinggian 2.500-3.500 meter di atas permukaan laut.,""Tidak ada jalan setapak. Angkut semua besi, angkut orang, angkut air, bangun konstruksi semua dibawa pakai heli,"" kata Rudiantara.,Namun, kata Rudiantara, tak ada kata mahal untuk membangun wilayah terpinggir demi menyatukan Indonesia., Sementara itu, Elisa berharap, Asmat menjadi perhatian pemerintah pusat agar ditingkatkan kualitas komunikasi di sana.,Saat ini, di Asmat terdapat 13 BTS dari pemerintah dan 5 BTS dari Telkomsel. Padahal, jumlah distrik yang harus dijangkau ada 23 distrik. BTS yang ada masih belum bisa mencakup semua distrik dan kampung di Asmat.",https://tekno.kompas.com/read/2019/09/01/08550627/palapa-ring-timur-jadi-yang-paling-sulit-dan-mahal
Pelatih Madura United Angkat Topi untuk Gomes,Kompas.com,01/09/2019,09:20 WIB,Bola,Liga Indonesia,"PAMEKASAN, KOMPAS.com - Selama setengah musim di  , 2018 tahun lalu, pelatih sementara  ,, Rasiman, sempat bekerja sama dengan pelatih Kalteng Putra musim ini, Gomes de Oliveira.,Ketika itu Rasiman menjabat asisten pelatih, sedangkan Gomes sebagai pelatih kepala Laskar Sape Kerrab.,Kini, Rasiman menggantikan Dejan Antonic yang mundur seusai Madura United kalah dari Bali United pada 20 Agustus lalu.,Rasiman akan berhadapan dengan atasannya musim lalu, Gomes de Oliveira.,Madura United akan menjamu Kalteng Putra dalam laga pekan ke-17  , 1 di Stadion Gelora Madura Ratu Pamelingan, Pamekasan.,“Salam hormat buat coach Gomes, salah satu kompatriot saya juga musim lalu, kami berkolaborasi kurang lebih setengah musim,” kata Rasiman.,“Beliau pelatih bagus, punya karakter bisa memotivasi tim dengan baik, punya sifat ngeyel dalam melatih tim. Saya yakin Kalteng akan bermain semangat, tapi tentu saja kami sebagai tuan rumah tidak boleh kalah semangat dari tim tamu,” tambahnya.,Madura United memang tidak boleh kalah semangat dari tim asuhan Gomes.,Apalagi jika mereka masih ingin mempertahankan posisi tiga besar di  ,.,Kemenangan akan menjaga posisi Madura United tetap di papan atas ketika mengakhiri putaran pertama Liga 1.,Rasiman pun mengapresiasi mental anak didiknya.,Slamet Nurcahyo dkk dinilai mampu menunjukkan sikap yang baik ketika hanya mampu meraih hasil imbang 1-1 melawan Semen Padang (28/8/2019).,“Saya cukup bangga dengan respon anak-anak. Artinya ketika kami imbang mereka merasa seperti kalah, itu penting sekali. Jadi mudah-mudahan kami bisa memperbaiki diri, baik saya sebagai pelatih dan semua pemain untuk persiapan pertandingan ini,” katanya.",https://bola.kompas.com/read/2019/09/01/09200018/pelatih-madura-united-angkat-topi-untuk-gomes
